Freq.	Vy/Vx
2.64850013860664e+000	1.22095117996561e+002	1.74460496519269e+002
2.65460556197548e+000	1.22094931499239e+002	1.74447806151645e+002
2.66072505979875e+000	1.22094744152894e+002	1.74435087090051e+002
2.66685866452142e+000	1.22094555949534e+002	1.74422339243278e+002
2.67300640866325e+000	1.22094366884422e+002	1.74409562574584e+002
2.67916832481897e+000	1.22094176954642e+002	1.74396757004814e+002
2.68534444565845e+000	1.22093986158794e+002	1.74383922474718e+002
2.69153480392686e+000	1.22093794491831e+002	1.74371058929773e+002
2.69773943244486e+000	1.22093601945917e+002	1.74358166294789e+002
2.70395836410878e+000	1.22093408520929e+002	1.74345244516710e+002
2.71019163189078e+000	1.22093214211590e+002	1.74332293528683e+002
2.71643926883902e+000	1.22093019012702e+002	1.74319313270247e+002
2.72270130807785e+000	1.22092822923914e+002	1.74306303676166e+002
2.72897778280798e+000	1.22092625942135e+002	1.74293264664347e+002
2.73526872630665e+000	1.22092428051533e+002	1.74280196208091e+002
2.74157417192782e+000	1.22092229263736e+002	1.74267098222280e+002
2.74789415310234e+000	1.22092029565970e+002	1.74253970639921e+002
2.75422870333811e+000	1.22091828959152e+002	1.74240813403575e+002
2.76057785622028e+000	1.22091627423028e+002	1.74227626443253e+002
2.76694164541145e+000	1.22091424973179e+002	1.74214409694693e+002
2.77332010465178e+000	1.22091221605475e+002	1.74201163096293e+002
2.77971326775923e+000	1.22091017304644e+002	1.74187886584358e+002
2.78612116862971e+000	1.22090812066598e+002	1.74174580101989e+002
2.79254384123727e+000	1.22090605891822e+002	1.74161243570116e+002
2.79898131963430e+000	1.22090398779816e+002	1.74147876926629e+002
2.80543363795165e+000	1.22090190715501e+002	1.74134480124885e+002
2.81190083039888e+000	1.22089981700257e+002	1.74121053067219e+002
2.81838293126439e+000	1.22089771738732e+002	1.74107595708799e+002
2.82487997491564e+000	1.22089560815532e+002	1.74094107985844e+002
2.83139199579931e+000	1.22089348923697e+002	1.74080589822922e+002
2.83791902844149e+000	1.22089136062763e+002	1.74067041166905e+002
2.84446110744785e+000	1.22088922240664e+002	1.74053461950688e+002
2.85101826750384e+000	1.22088707433024e+002	1.74039852092627e+002
2.85759054337488e+000	1.22088491649114e+002	1.74026211534615e+002
2.86417796990651e+000	1.22088274882050e+002	1.74012540211690e+002
2.87078058202462e+000	1.22088057118808e+002	1.73998838061563e+002
2.87739841473560e+000	1.22087838363398e+002	1.73985105008758e+002
2.88403150312654e+000	1.22087618607877e+002	1.73971341002525e+002
2.89067988236541e+000	1.22087397856057e+002	1.73957545957126e+002
2.89734358770125e+000	1.22087176093472e+002	1.73943719801836e+002
2.90402265446438e+000	1.22086953316170e+002	1.73929862507305e+002
2.91071711806654e+000	1.22086729520376e+002	1.73915973979561e+002
2.91742701400110e+000	1.22086504711225e+002	1.73902054143240e+002
2.92415237784327e+000	1.22086278872151e+002	1.73888102954622e+002
2.93089324525025e+000	1.22086051996821e+002	1.73874120317762e+002
2.93764965196146e+000	1.22085824092060e+002	1.73860106188819e+002
2.94442163379869e+000	1.22085595145584e+002	1.73846060487376e+002
2.95120922666631e+000	1.22085365150475e+002	1.73831983160828e+002
2.95801246655147e+000	1.22085134117534e+002	1.73817874110020e+002
2.96483138952427e+000	1.22084902023091e+002	1.73803733315755e+002
2.97166603173795e+000	1.22084668868988e+002	1.73789560661440e+002
2.97851642942912e+000	1.22084434652118e+002	1.73775356105599e+002
2.98538261891789e+000	1.22084199365148e+002	1.73761119576067e+002
2.99226463660812e+000	1.22083963008083e+002	1.73746850997962e+002
2.99916251898758e+000	1.22083725573841e+002	1.73732550316559e+002
3.00607630262816e+000	1.22083487054787e+002	1.73718217444833e+002
3.01300602418605e+000	1.22083247448630e+002	1.73703852321849e+002
3.01995172040194e+000	1.22083006750386e+002	1.73689454874152e+002
3.02691342810123e+000	1.22082764951729e+002	1.73675025050693e+002
3.03389118419420e+000	1.22082522051262e+002	1.73660562773688e+002
3.04088502567620e+000	1.22082278047283e+002	1.73646067948356e+002
3.04789498962791e+000	1.22082032923051e+002	1.73631540540112e+002
3.05492111321544e+000	1.22081786684567e+002	1.73616980474451e+002
3.06196343369060e+000	1.22081539332525e+002	1.73602387656320e+002
3.06902198839108e+000	1.22081290843704e+002	1.73587762035723e+002
3.07609681474063e+000	1.22081041220393e+002	1.73573103541178e+002
3.08318795024928e+000	1.22080790464848e+002	1.73558412100528e+002
3.09029543251351e+000	1.22080538563473e+002	1.73543687653078e+002
3.09741929921650e+000	1.22080285519398e+002	1.73528930108122e+002
3.10455958812828e+000	1.22080031317787e+002	1.73514139406948e+002
3.11171633710594e+000	1.22079775957264e+002	1.73499315486070e+002
3.11888958409386e+000	1.22079519429814e+002	1.73484458255695e+002
3.12607936712388e+000	1.22079261736816e+002	1.73469567671226e+002
3.13328572431551e+000	1.22079002872553e+002	1.73454643635746e+002
3.14050869387614e+000	1.22078742828352e+002	1.73439686096248e+002
3.14774831410124e+000	1.22078481602650e+002	1.73424694984237e+002
3.15500462337455e+000	1.22078219177291e+002	1.73409670200421e+002
3.16227766016830e+000	1.22077955564563e+002	1.73394611695146e+002
3.16956746304341e+000	1.22077690751795e+002	1.73379519403133e+002
3.17687407064969e+000	1.22077424729632e+002	1.73364393238264e+002
3.18419752172604e+000	1.22077157493945e+002	1.73349233132639e+002
3.19153785510068e+000	1.22076889045595e+002	1.73334039022563e+002
3.19889510969132e+000	1.22076619367963e+002	1.73318810833417e+002
3.20626932450538e+000	1.22076348466250e+002	1.73303548470683e+002
3.21366053864023e+000	1.22076076334121e+002	1.73288251885796e+002
3.22106879128335e+000	1.22075802962348e+002	1.73272921007325e+002
3.22849412171255e+000	1.22075528342770e+002	1.73257555755920e+002
3.23593656929620e+000	1.22075252470969e+002	1.73242156055784e+002
3.24339617349341e+000	1.22074975353795e+002	1.73226721841906e+002
3.25087297385426e+000	1.22074696969348e+002	1.73211253028897e+002
3.25836701002000e+000	1.22074417311071e+002	1.73195749562917e+002
3.26587832172327e+000	1.22074136390165e+002	1.73180211350396e+002
3.27340694878830e+000	1.22073854183816e+002	1.73164638327380e+002
3.28095293113110e+000	1.22073570702503e+002	1.73149030431097e+002
3.28851630875974e+000	1.22073285921461e+002	1.73133387560557e+002
3.29609712177449e+000	1.22072999847828e+002	1.73117709675109e+002
3.30369541036806e+000	1.22072712471575e+002	1.73101996672959e+002
3.31131121482582e+000	1.22072423794536e+002	1.73086248495604e+002
3.31894457552601e+000	1.22072133802349e+002	1.73070465076542e+002
3.32659553293996e+000	1.22071842489846e+002	1.73054646314271e+002
3.33426412763226e+000	1.22071549843035e+002	1.73038792164797e+002
3.34195040026105e+000	1.22071255876609e+002	1.73022902536328e+002
3.34965439157819e+000	1.22070960578532e+002	1.73006977359865e+002
3.35737614242946e+000	1.22070663925172e+002	1.72991016540895e+002
3.36511569375482e+000	1.22070365917390e+002	1.72975020043384e+002
3.37287308658860e+000	1.22070066569595e+002	1.72958987765341e+002
3.38064836205972e+000	1.22069765858509e+002	1.72942919635267e+002
3.38844156139193e+000	1.22069463776939e+002	1.72926815585599e+002
3.39625272590399e+000	1.22069160326121e+002	1.72910675539339e+002
3.40408189700991e+000	1.22068855488390e+002	1.72894499399398e+002
3.41192911621919e+000	1.22068549268371e+002	1.72878287140239e+002
3.41979442513699e+000	1.22068241661350e+002	1.72862038634818e+002
3.42767786546441e+000	1.22067932651510e+002	1.72845753822562e+002
3.43557947899865e+000	1.22067622237957e+002	1.72829432650620e+002
3.44349930763329e+000	1.22067310415154e+002	1.72813075017764e+002
3.45143739335847e+000	1.22066997174385e+002	1.72796680851502e+002
3.45939377826112e+000	1.22066682514299e+002	1.72780250078912e+002
3.46736850452522e+000	1.22066366416429e+002	1.72763782635898e+002
3.47536161443196e+000	1.22066048888782e+002	1.72747278425740e+002
3.48337315036002e+000	1.22065729922618e+002	1.72730737379832e+002
3.49140315478576e+000	1.22065409501663e+002	1.72714159423980e+002
3.49945167028347e+000	1.22065087626855e+002	1.72697544482394e+002
3.50751873952558e+000	1.22064764291500e+002	1.72680892468834e+002
3.51560440528288e+000	1.22064439491716e+002	1.72664203316007e+002
3.52370871042477e+000	1.22064113206205e+002	1.72647476950181e+002
3.53183169791947e+000	1.22063785445279e+002	1.72630713275820e+002
3.53997341083425e+000	1.22063456196630e+002	1.72613912240153e+002
3.54813389233565e+000	1.22063125449343e+002	1.72597073736945e+002
3.55631318568975e+000	1.22062793205921e+002	1.72580197716669e+002
3.56451133426234e+000	1.22062459455696e+002	1.72563284088352e+002
3.57272838151919e+000	1.22062124190616e+002	1.72546332770057e+002
3.58096437102626e+000	1.22061787395422e+002	1.72529343690935e+002
3.58921934644995e+000	1.22061449080441e+002	1.72512316765760e+002
3.59749335155732e+000	1.22061109229096e+002	1.72495251922086e+002
3.60578643021632e+000	1.22060767835850e+002	1.72478149085794e+002
3.61409862639603e+000	1.22060424892474e+002	1.72461008172849e+002
3.62242998416688e+000	1.22060080395647e+002	1.72443829099297e+002
3.63078054770091e+000	1.22059734332513e+002	1.72426611799074e+002
3.63915036127196e+000	1.22059386706916e+002	1.72409356179462e+002
3.64753946925597e+000	1.22059037495723e+002	1.72392062156595e+002
3.65594791613114e+000	1.22058686707266e+002	1.72374729679555e+002
3.66437574647823e+000	1.22058334322928e+002	1.72357358646580e+002
3.67282300498074e+000	1.22057980342136e+002	1.72339948995915e+002
3.68128973642521e+000	1.22057624764497e+002	1.72322500615341e+002
3.68977598570139e+000	1.22057267568847e+002	1.72305013463967e+002
3.69828179780255e+000	1.22056908751120e+002	1.72287487433781e+002
3.70680721782565e+000	1.22056548308025e+002	1.72269922456010e+002
3.71535229097161e+000	1.22056186234672e+002	1.72252318445516e+002
3.72391706254557e+000	1.22055822516697e+002	1.72234675337424e+002
3.73250157795709e+000	1.22055457149019e+002	1.72216993040015e+002
3.74110588272042e+000	1.22055090131548e+002	1.72199271465961e+002
3.74973002245472e+000	1.22054721453563e+002	1.72181510551734e+002
3.75837404288433e+000	1.22054351101071e+002	1.72163710196458e+002
3.76703798983897e+000	1.22053979069553e+002	1.72145870341141e+002
3.77572190925405e+000	1.22053605348741e+002	1.72127990889011e+002
3.78442584717082e+000	1.22053229942398e+002	1.72110071767016e+002
3.79314984973670e+000	1.22052852839246e+002	1.72092112891900e+002
3.80189396320550e+000	1.22052474018127e+002	1.72074114181129e+002
3.81065823393761e+000	1.22052093488877e+002	1.72056075561450e+002
3.81944270840035e+000	1.22051711231251e+002	1.72037996937949e+002
3.82824743316811e+000	1.22051327248661e+002	1.72019878228062e+002
3.83707245492267e+000	1.22050941526462e+002	1.72001719371193e+002
3.84591782045342e+000	1.22050554060243e+002	1.71983520267635e+002
3.85478357665760e+000	1.22050164832553e+002	1.71965280843601e+002
3.86366977054057e+000	1.22049773853888e+002	1.71947001007432e+002
3.87257644921605e+000	1.22049381098284e+002	1.71928680693779e+002
3.88150365990636e+000	1.22048986566247e+002	1.71910319807979e+002
3.89045144994269e+000	1.22048590252289e+002	1.71891918264874e+002
3.89941986676531e+000	1.22048192143682e+002	1.71873475988081e+002
3.90840895792390e+000	1.22047792233583e+002	1.71854992889737e+002
3.91741877107771e+000	1.22047390519055e+002	1.71836468892857e+002
3.92644935399588e+000	1.22046986983611e+002	1.71817903922534e+002
3.93550075455765e+000	1.22046581625065e+002	1.71799297882611e+002
3.94457302075266e+000	1.22046174431512e+002	1.71780650685006e+002
3.95366620068116e+000	1.22045765398122e+002	1.71761962284706e+002
3.96278034255427e+000	1.22045354516904e+002	1.71743232550050e+002
3.97191549469428e+000	1.22044941774887e+002	1.71724461405161e+002
3.98107170553485e+000	1.22044527169529e+002	1.71705648800920e+002
3.99024902362130e+000	1.22044110686878e+002	1.71686794619779e+002
3.99944749761085e+000	1.22043692327456e+002	1.71667898786815e+002
4.00866717627290e+000	1.22043272079690e+002	1.71648961239086e+002
4.01790810848927e+000	1.22042849925804e+002	1.71629981858066e+002
4.02717034325446e+000	1.22042425865247e+002	1.71610960580417e+002
4.03645392967592e+000	1.22041999892115e+002	1.71591897325224e+002
4.04575891697430e+000	1.22041571993844e+002	1.71572791991134e+002
4.05508535448371e+000	1.22041142164697e+002	1.71553644507670e+002
4.06443329165200e+000	1.22040710386457e+002	1.71534454799256e+002
4.07380277804100e+000	1.22040276668634e+002	1.71515222763539e+002
4.08319386332679e+000	1.22039840986382e+002	1.71495948307478e+002
4.09260659729998e+000	1.22039403343469e+002	1.71476631350560e+002
4.10204102986594e+000	1.22038963715942e+002	1.71457271841985e+002
4.11149721104509e+000	1.22038522111810e+002	1.71437869673720e+002
4.12097519097317e+000	1.22038078509670e+002	1.71418424747403e+002
4.13047501990148e+000	1.22037632904657e+002	1.71398936988514e+002
4.13999674819717e+000	1.22037185294029e+002	1.71379406308824e+002
4.14954042634349e+000	1.22036735663029e+002	1.71359832635600e+002
4.15910610494008e+000	1.22036284002726e+002	1.71340215882566e+002
4.16869383470322e+000	1.22035830304963e+002	1.71320555945263e+002
4.17830366646608e+000	1.22035374549967e+002	1.71300852751695e+002
4.18793565117905e+000	1.22034916755734e+002	1.71281106211602e+002
4.19758983990994e+000	1.22034456893552e+002	1.71261316242684e+002
4.20726628384430e+000	1.22033994953925e+002	1.71241482742191e+002
4.21696503428568e+000	1.22033530930742e+002	1.71221605648193e+002
4.22668614265589e+000	1.22033064818584e+002	1.71201684877152e+002
4.23642966049527e+000	1.22032596602787e+002	1.71181720320799e+002
4.24619563946299e+000	1.22032126276614e+002	1.71161711895147e+002
4.25598413133729e+000	1.22031653830886e+002	1.71141659518608e+002
4.26579518801579e+000	1.22031179255252e+002	1.71121563113782e+002
4.27562886151572e+000	1.22030702547389e+002	1.71101422579213e+002
4.28548520397425e+000	1.22030223687199e+002	1.71081237845503e+002
4.29536426764873e+000	1.22029742673304e+002	1.71061008802238e+002
4.30526610491696e+000	1.22029259485486e+002	1.71040735378026e+002
4.31519076827751e+000	1.22028774124253e+002	1.71020417492992e+002
4.32513831034994e+000	1.22028286579735e+002	1.71000055047340e+002
4.33510878387515e+000	1.22027796842381e+002	1.70979647956234e+002
4.34510224171557e+000	1.22027304892308e+002	1.70959196116944e+002
4.35511873685554e+000	1.22026810732461e+002	1.70938699454727e+002
4.36515832240151e+000	1.22026314347273e+002	1.70918157895439e+002
4.37522105158237e+000	1.22025815735458e+002	1.70897571345247e+002
4.38530697774971e+000	1.22025314870750e+002	1.70876939698968e+002
4.39541615437810e+000	1.22024811750027e+002	1.70856262891752e+002
4.40554863506539e+000	1.22024306372842e+002	1.70835540818494e+002
4.41570447353298e+000	1.22023798725566e+002	1.70814773391181e+002
4.42588372362612e+000	1.22023288789568e+002	1.70793960520680e+002
4.43608643931418e+000	1.22022776552805e+002	1.70773102136595e+002
4.44631267469094e+000	1.22022262020958e+002	1.70752198138606e+002
4.45656248397488e+000	1.22021745177363e+002	1.70731248422067e+002
4.46683592150948e+000	1.22021226003161e+002	1.70710252944727e+002
4.47713304176347e+000	1.22020704500268e+002	1.70689211558744e+002
4.48745389933117e+000	1.22020180647237e+002	1.70668124220003e+002
4.49779854893273e+000	1.22019654444068e+002	1.70646990806276e+002
4.50816704541445e+000	1.22019125874833e+002	1.70625811250546e+002
4.51855944374907e+000	1.22018594934378e+002	1.70604585474250e+002
4.52897579903605e+000	1.22018061606565e+002	1.70583313355912e+002
4.53941616650188e+000	1.22017525880175e+002	1.70561994824271e+002
4.54988060150033e+000	1.22016987753171e+002	1.70540629782502e+002
4.56036915951281e+000	1.22016447209524e+002	1.70519218167271e+002
4.57088189614859e+000	1.22015904231296e+002	1.70497759841394e+002
4.58141886714518e+000	1.22015358816236e+002	1.70476254753191e+002
4.59198012836853e+000	1.22014810957407e+002	1.70454702813555e+002
4.60256573581340e+000	1.22014260637084e+002	1.70433103898825e+002
4.61317574560363e+000	1.22013707849256e+002	1.70411457959526e+002
4.62381021399244e+000	1.22013152576178e+002	1.70389764874647e+002
4.63446919736272e+000	1.22012594812470e+002	1.70368024574280e+002
4.64515275222733e+000	1.22012034549239e+002	1.70346236949343e+002
4.65586093522943e+000	1.22011471769492e+002	1.70324401913201e+002
4.66659380314272e+000	1.22010906467620e+002	1.70302519391873e+002
4.67735141287182e+000	1.22010338633931e+002	1.70280589297995e+002
4.68813382145249e+000	1.22009768246836e+002	1.70258611515228e+002
4.69894108605199e+000	1.22009195306792e+002	1.70236585970569e+002
4.70977326396936e+000	1.22008619795205e+002	1.70214512571342e+002
4.72063041263574e+000	1.22008041703939e+002	1.70192391202032e+002
4.73151258961464e+000	1.22007461024034e+002	1.70170221811588e+002
4.74241985260228e+000	1.22006877739692e+002	1.70148004277919e+002
4.75335225942788e+000	1.22006291847851e+002	1.70125738542851e+002
4.76430986805399e+000	1.22005703326255e+002	1.70103424476629e+002
4.77529273657674e+000	1.22005112164068e+002	1.70081062010159e+002
4.78630092322621e+000	1.22004518365819e+002	1.70058651050786e+002
4.79733448636672e+000	1.22003921900003e+002	1.70036191497251e+002
