Freq.	V(n022)
2.32809125766496e+000	(1.15582176327163e+001dB,1.79980665706749e+002°)
2.33345806228096e+000	(1.15582176291171e+001dB,1.79980621131932e+002°)
2.33883723865931e+000	(1.15582176255080e+001dB,1.79980576454370e+002°)
2.34422881531988e+000	(1.15582176218814e+001dB,1.79980531673826e+002°)
2.34963282084826e+000	(1.15582176182347e+001dB,1.79980486790063e+002°)
2.35504928389597e+000	(1.15582176145716e+001dB,1.79980441802844e+002°)
2.36047823318053e+000	(1.15582176108895e+001dB,1.79980396711928e+002°)
2.36591969748571e+000	(1.15582176071889e+001dB,1.79980351517078e+002°)
2.37137370566161e+000	(1.15582176034789e+001dB,1.79980306218054e+002°)
2.37684028662483e+000	(1.15582175997478e+001dB,1.79980260814616e+002°)
2.38231946935864e+000	(1.15582175959984e+001dB,1.79980215306522e+002°)
2.38781128291313e+000	(1.15582175922301e+001dB,1.79980169693532e+002°)
2.39331575640534e+000	(1.15582175884502e+001dB,1.79980123975404e+002°)
2.39883291901944e+000	(1.15582175846437e+001dB,1.79980078151895e+002°)
2.40436280000689e+000	(1.15582175808303e+001dB,1.79980032222763e+002°)
2.40990542868655e+000	(1.15582175769986e+001dB,1.79979986187763e+002°)
2.41546083444489e+000	(1.15582175731345e+001dB,1.79979940046653e+002°)
2.42102904673613e+000	(1.15582175692698e+001dB,1.79979893799186e+002°)
2.42661009508237e+000	(1.15582175653716e+001dB,1.79979847445119e+002°)
2.43220400907377e+000	(1.15582175614692e+001dB,1.79979800984205e+002°)
2.43781081836870e+000	(1.15582175575441e+001dB,1.79979754416197e+002°)
2.44343055269392e+000	(1.15582175536052e+001dB,1.79979707740850e+002°)
2.44906324184470e+000	(1.15582175496397e+001dB,1.79979660957915e+002°)
2.45470891568498e+000	(1.15582175456593e+001dB,1.79979614067145e+002°)
2.46036760414758e+000	(1.15582175416653e+001dB,1.79979567068291e+002°)
2.46603933723429e+000	(1.15582175376423e+001dB,1.79979519961103e+002°)
2.47172414501608e+000	(1.15582175336052e+001dB,1.79979472745333e+002°)
2.47742205763324e+000	(1.15582175295526e+001dB,1.79979425420729e+002°)
2.48313310529552e+000	(1.15582175254812e+001dB,1.79979377987040e+002°)
2.48885731828234e+000	(1.15582175213865e+001dB,1.79979330444016e+002°)
2.49459472694290e+000	(1.15582175172794e+001dB,1.79979282791404e+002°)
2.50034536169638e+000	(1.15582175131537e+001dB,1.79979235028952e+002°)
2.50610925303206e+000	(1.15582175090049e+001dB,1.79979187156406e+002°)
2.51188643150953e+000	(1.15582175048367e+001dB,1.79979139173512e+002°)
2.51767692775880e+000	(1.15582175006494e+001dB,1.79979091080017e+002°)
2.52348077248052e+000	(1.15582174964399e+001dB,1.79979042875664e+002°)
2.52929799644609e+000	(1.15582174922134e+001dB,1.79978994560199e+002°)
2.53512863049786e+000	(1.15582174879714e+001dB,1.79978946133366e+002°)
2.54097270554925e+000	(1.15582174837044e+001dB,1.79978897594907e+002°)
2.54683025258499e+000	(1.15582174794192e+001dB,1.79978848944565e+002°)
2.55270130266119e+000	(1.15582174751132e+001dB,1.79978800182082e+002°)
2.55858588690559e+000	(1.15582174707944e+001dB,1.79978751307201e+002°)
2.56448403651766e+000	(1.15582174664495e+001dB,1.79978702319661e+002°)
2.57039578276881e+000	(1.15582174620838e+001dB,1.79978653219203e+002°)
2.57632115700252e+000	(1.15582174576988e+001dB,1.79978604005566e+002°)
2.58226019063454e+000	(1.15582174532964e+001dB,1.79978554678490e+002°)
2.58821291515304e+000	(1.15582174488680e+001dB,1.79978505237714e+002°)
2.59417936211876e+000	(1.15582174444223e+001dB,1.79978455682974e+002°)
2.60015956316522e+000	(1.15582174399661e+001dB,1.79978406014008e+002°)
2.60615354999884e+000	(1.15582174354759e+001dB,1.79978356230554e+002°)
2.61216135439915e+000	(1.15582174309628e+001dB,1.79978306332346e+002°)
2.61818300821893e+000	(1.15582174264390e+001dB,1.79978256319121e+002°)
2.62421854338439e+000	(1.15582174218895e+001dB,1.79978206190613e+002°)
2.63026799189533e+000	(1.15582174173259e+001dB,1.79978155946557e+002°)
2.63633138582532e+000	(1.15582174127301e+001dB,1.79978105586686e+002°)
2.64240875732189e+000	(1.15582174081202e+001dB,1.79978055110733e+002°)
2.64850013860664e+000	(1.15582174034844e+001dB,1.79978004518430e+002°)
2.65460556197548e+000	(1.15582173988317e+001dB,1.79977953809510e+002°)
2.66072505979875e+000	(1.15582173941503e+001dB,1.79977902983703e+002°)
2.66685866452142e+000	(1.15582173894566e+001dB,1.79977852040740e+002°)
2.67300640866325e+000	(1.15582173847345e+001dB,1.79977800980351e+002°)
2.67916832481897e+000	(1.15582173799905e+001dB,1.79977749802265e+002°)
2.68534444565845e+000	(1.15582173752299e+001dB,1.79977698506211e+002°)
2.69153480392686e+000	(1.15582173704468e+001dB,1.79977647091916e+002°)
2.69773943244486e+000	(1.15582173656432e+001dB,1.79977595559109e+002°)
2.70395836410878e+000	(1.15582173608096e+001dB,1.79977543907516e+002°)
2.71019163189078e+000	(1.15582173559601e+001dB,1.79977492136863e+002°)
2.71643926883902e+000	(1.15582173510838e+001dB,1.79977440246876e+002°)
2.72270130807785e+000	(1.15582173461928e+001dB,1.79977388237279e+002°)
2.72897778280798e+000	(1.15582173412710e+001dB,1.79977336107797e+002°)
2.73526872630665e+000	(1.15582173363306e+001dB,1.79977283858153e+002°)
2.74157417192782e+000	(1.15582173313637e+001dB,1.79977231488071e+002°)
2.74789415310234e+000	(1.15582173263767e+001dB,1.79977178997272e+002°)
2.75422870333811e+000	(1.15582173213697e+001dB,1.79977126385479e+002°)
2.76057785622028e+000	(1.15582173163317e+001dB,1.79977073652413e+002°)
2.76694164541145e+000	(1.15582173112774e+001dB,1.79977020797793e+002°)
2.77332010465178e+000	(1.15582173061994e+001dB,1.79976967821340e+002°)
2.77971326775923e+000	(1.15582173010929e+001dB,1.79976914722773e+002°)
2.78612116862971e+000	(1.15582172959629e+001dB,1.79976861501810e+002°)
2.79254384123727e+000	(1.15582172908096e+001dB,1.79976808158170e+002°)
2.79898131963430e+000	(1.15582172856324e+001dB,1.79976754691568e+002°)
2.80543363795165e+000	(1.15582172804409e+001dB,1.79976701101723e+002°)
2.81190083039888e+000	(1.15582172752133e+001dB,1.79976647388349e+002°)
2.81838293126439e+000	(1.15582172699669e+001dB,1.79976593551162e+002°)
2.82487997491564e+000	(1.15582172646941e+001dB,1.79976539589876e+002°)
2.83139199579931e+000	(1.15582172594050e+001dB,1.79976485504206e+002°)
2.83791902844149e+000	(1.15582172540797e+001dB,1.79976431293864e+002°)
2.84446110744785e+000	(1.15582172487363e+001dB,1.79976376958564e+002°)
2.85101826750384e+000	(1.15582172433671e+001dB,1.79976322498017e+002°)
2.85759054337488e+000	(1.15582172379743e+001dB,1.79976267911934e+002°)
2.86417796990651e+000	(1.15582172325602e+001dB,1.79976213200026e+002°)
2.87078058202462e+000	(1.15582172271117e+001dB,1.79976158362003e+002°)
2.87739841473560e+000	(1.15582172216413e+001dB,1.79976103397574e+002°)
2.88403150312654e+000	(1.15582172161558e+001dB,1.79976048306448e+002°)
2.89067988236541e+000	(1.15582172106331e+001dB,1.79975993088333e+002°)
2.89734358770125e+000	(1.15582172050891e+001dB,1.79975937742935e+002°)
2.90402265446438e+000	(1.15582171995108e+001dB,1.79975882269962e+002°)
2.91071711806654e+000	(1.15582171939187e+001dB,1.79975826669119e+002°)
2.91742701400110e+000	(1.15582171883012e+001dB,1.79975770940112e+002°)
2.92415237784327e+000	(1.15582171826533e+001dB,1.79975715082645e+002°)
2.93089324525025e+000	(1.15582171769728e+001dB,1.79975659096422e+002°)
2.93764965196146e+000	(1.15582171712742e+001dB,1.79975602981146e+002°)
2.94442163379869e+000	(1.15582171655497e+001dB,1.79975546736519e+002°)
2.95120922666631e+000	(1.15582171597921e+001dB,1.79975490362244e+002°)
2.95801246655147e+000	(1.15582171540156e+001dB,1.79975433858021e+002°)
2.96483138952427e+000	(1.15582171482093e+001dB,1.79975377223552e+002°)
2.97166603173795e+000	(1.15582171423779e+001dB,1.79975320458534e+002°)
2.97851642942912e+000	(1.15582171365167e+001dB,1.79975263562669e+002°)
2.98538261891789e+000	(1.15582171306308e+001dB,1.79975206535654e+002°)
2.99226463660812e+000	(1.15582171247165e+001dB,1.79975149377186e+002°)
2.99916251898758e+000	(1.15582171187707e+001dB,1.79975092086963e+002°)
3.00607630262816e+000	(1.15582171128026e+001dB,1.79975034664681e+002°)
3.01300602418605e+000	(1.15582171068059e+001dB,1.79974977110035e+002°)
3.01995172040194e+000	(1.15582171007900e+001dB,1.79974919422721e+002°)
3.02691342810123e+000	(1.15582170947326e+001dB,1.79974861602432e+002°)
3.03389118419420e+000	(1.15582170886515e+001dB,1.79974803648861e+002°)
3.04088502567620e+000	(1.15582170825408e+001dB,1.79974745561703e+002°)
3.04789498962791e+000	(1.15582170764086e+001dB,1.79974687340648e+002°)
3.05492111321544e+000	(1.15582170702433e+001dB,1.79974628985388e+002°)
3.06196343369060e+000	(1.15582170640562e+001dB,1.79974570495614e+002°)
3.06902198839108e+000	(1.15582170578278e+001dB,1.79974511871015e+002°)
3.07609681474063e+000	(1.15582170515829e+001dB,1.79974453111281e+002°)
3.08318795024928e+000	(1.15582170453035e+001dB,1.79974394216100e+002°)
3.09029543251351e+000	(1.15582170389966e+001dB,1.79974335185160e+002°)
3.09741929921650e+000	(1.15582170326545e+001dB,1.79974276018147e+002°)
3.10455958812828e+000	(1.15582170262918e+001dB,1.79974216714749e+002°)
3.11171633710594e+000	(1.15582170198921e+001dB,1.79974157274651e+002°)
3.11888958409386e+000	(1.15582170134669e+001dB,1.79974097697537e+002°)
3.12607936712388e+000	(1.15582170070119e+001dB,1.79974037983092e+002°)
3.13328572431551e+000	(1.15582170005329e+001dB,1.79973978130999e+002°)
3.14050869387614e+000	(1.15582169940150e+001dB,1.79973918140941e+002°)
3.14774831410124e+000	(1.15582169874691e+001dB,1.79973858012600e+002°)
3.15500462337455e+000	(1.15582169808943e+001dB,1.79973797745656e+002°)
3.16227766016830e+000	(1.15582169742905e+001dB,1.79973737339792e+002°)
3.16956746304341e+000	(1.15582169676552e+001dB,1.79973676794685e+002°)
3.17687407064969e+000	(1.15582169609912e+001dB,1.79973616110015e+002°)
3.18419752172604e+000	(1.15582169542928e+001dB,1.79973555285461e+002°)
3.19153785510068e+000	(1.15582169475647e+001dB,1.79973494320700e+002°)
3.19889510969132e+000	(1.15582169408007e+001dB,1.79973433215409e+002°)
3.20626932450538e+000	(1.15582169340144e+001dB,1.79973371969263e+002°)
3.21366053864023e+000	(1.15582169271924e+001dB,1.79973310581938e+002°)
3.22106879128335e+000	(1.15582169203422e+001dB,1.79973249053109e+002°)
3.22849412171255e+000	(1.15582169134555e+001dB,1.79973187382450e+002°)
3.23593656929620e+000	(1.15582169065366e+001dB,1.79973125569632e+002°)
3.24339617349341e+000	(1.15582168995861e+001dB,1.79973063614329e+002°)
3.25087297385426e+000	(1.15582168926109e+001dB,1.79973001516213e+002°)
3.25836701002000e+000	(1.15582168855962e+001dB,1.79972939274953e+002°)
3.26587832172327e+000	(1.15582168785543e+001dB,1.79972876890221e+002°)
3.27340694878830e+000	(1.15582168714712e+001dB,1.79972814361684e+002°)
3.28095293113110e+000	(1.15582168643633e+001dB,1.79972751689012e+002°)
3.28851630875974e+000	(1.15582168572189e+001dB,1.79972688871873e+002°)
3.29609712177449e+000	(1.15582168500458e+001dB,1.79972625909933e+002°)
3.30369541036806e+000	(1.15582168428297e+001dB,1.79972562802858e+002°)
3.31131121482582e+000	(1.15582168355875e+001dB,1.79972499550314e+002°)
3.31894457552601e+000	(1.15582168283160e+001dB,1.79972436151966e+002°)
3.32659553293996e+000	(1.15582168210119e+001dB,1.79972372607477e+002°)
3.33426412763226e+000	(1.15582168136609e+001dB,1.79972308916511e+002°)
3.34195040026105e+000	(1.15582168062854e+001dB,1.79972245078730e+002°)
3.34965439157819e+000	(1.15582167988707e+001dB,1.79972181093795e+002°)
3.35737614242946e+000	(1.15582167914288e+001dB,1.79972116961367e+002°)
3.36511569375482e+000	(1.15582167839478e+001dB,1.79972052681107e+002°)
3.37287308658860e+000	(1.15582167764387e+001dB,1.79971988252672e+002°)
3.38064836205972e+000	(1.15582167688824e+001dB,1.79971923675723e+002°)
3.38844156139193e+000	(1.15582167613048e+001dB,1.79971858949915e+002°)
3.39625272590399e+000	(1.15582167536783e+001dB,1.79971794074907e+002°)
3.40408189700991e+000	(1.15582167460258e+001dB,1.79971729050355e+002°)
3.41192911621919e+000	(1.15582167383425e+001dB,1.79971663875912e+002°)
3.41979442513699e+000	(1.15582167306152e+001dB,1.79971598551235e+002°)
3.42767786546441e+000	(1.15582167228556e+001dB,1.79971533075976e+002°)
3.43557947899865e+000	(1.15582167150544e+001dB,1.79971467449788e+002°)
3.44349930763329e+000	(1.15582167072303e+001dB,1.79971401672325e+002°)
3.45143739335847e+000	(1.15582166993557e+001dB,1.79971335743235e+002°)
3.45939377826112e+000	(1.15582166914557e+001dB,1.79971269662172e+002°)
3.46736850452522e+000	(1.15582166835137e+001dB,1.79971203428782e+002°)
3.47536161443196e+000	(1.15582166755353e+001dB,1.79971137042717e+002°)
3.48337315036002e+000	(1.15582166675204e+001dB,1.79971070503623e+002°)
3.49140315478576e+000	(1.15582166594685e+001dB,1.79971003811149e+002°)
3.49945167028347e+000	(1.15582166513815e+001dB,1.79970936964939e+002°)
3.50751873952558e+000	(1.15582166432470e+001dB,1.79970869964641e+002°)
3.51560440528288e+000	(1.15582166350883e+001dB,1.79970802809898e+002°)
3.52370871042477e+000	(1.15582166268876e+001dB,1.79970735500355e+002°)
3.53183169791947e+000	(1.15582166186476e+001dB,1.79970668035655e+002°)
3.53997341083425e+000	(1.15582166103716e+001dB,1.79970600415440e+002°)
3.54813389233565e+000	(1.15582166020522e+001dB,1.79970532639351e+002°)
3.55631318568975e+000	(1.15582165937001e+001dB,1.79970464707030e+002°)
3.56451133426234e+000	(1.15582165853073e+001dB,1.79970396618115e+002°)
3.57272838151919e+000	(1.15582165768794e+001dB,1.79970328372247e+002°)
3.58096437102626e+000	(1.15582165684052e+001dB,1.79970259969063e+002°)
3.58921934644995e+000	(1.15582165598997e+001dB,1.79970191408201e+002°)
3.59749335155732e+000	(1.15582165513509e+001dB,1.79970122689297e+002°)
3.60578643021632e+000	(1.15582165427683e+001dB,1.79970053811986e+002°)
3.61409862639603e+000	(1.15582165341309e+001dB,1.79969984775904e+002°)
3.62242998416688e+000	(1.15582165254721e+001dB,1.79969915580685e+002°)
3.63078054770091e+000	(1.15582165167658e+001dB,1.79969846225961e+002°)
3.63915036127196e+000	(1.15582165080153e+001dB,1.79969776711366e+002°)
3.64753946925597e+000	(1.15582164992309e+001dB,1.79969707036529e+002°)
3.65594791613114e+000	(1.15582164903991e+001dB,1.79969637201083e+002°)
3.66437574647823e+000	(1.15582164815264e+001dB,1.79969567204657e+002°)
3.67282300498074e+000	(1.15582164726214e+001dB,1.79969497046879e+002°)
3.68128973642521e+000	(1.15582164636630e+001dB,1.79969426727378e+002°)
3.68977598570139e+000	(1.15582164546736e+001dB,1.79969356245780e+002°)
3.69828179780255e+000	(1.15582164456453e+001dB,1.79969285601713e+002°)
3.70680721782565e+000	(1.15582164365679e+001dB,1.79969214794801e+002°)
3.71535229097161e+000	(1.15582164274528e+001dB,1.79969143824670e+002°)
3.72391706254557e+000	(1.15582164182902e+001dB,1.79969072690943e+002°)
3.73250157795709e+000	(1.15582164090877e+001dB,1.79969001393242e+002°)
3.74110588272042e+000	(1.15582163998404e+001dB,1.79968929931190e+002°)
3.74973002245472e+000	(1.15582163905544e+001dB,1.79968858304408e+002°)
3.75837404288433e+000	(1.15582163812191e+001dB,1.79968786512516e+002°)
3.76703798983897e+000	(1.15582163718508e+001dB,1.79968714555134e+002°)
3.77572190925405e+000	(1.15582163624370e+001dB,1.79968642431880e+002°)
3.78442584717082e+000	(1.15582163529766e+001dB,1.79968570142371e+002°)
3.79314984973670e+000	(1.15582163434717e+001dB,1.79968497686225e+002°)
3.80189396320550e+000	(1.15582163339306e+001dB,1.79968425063057e+002°)
3.81065823393761e+000	(1.15582163243259e+001dB,1.79968352272482e+002°)
3.81944270840035e+000	(1.15582163147001e+001dB,1.79968279314114e+002°)
3.82824743316811e+000	(1.15582163050107e+001dB,1.79968206187567e+002°)
3.83707245492267e+000	(1.15582162952940e+001dB,1.79968132892452e+002°)
3.84591782045342e+000	(1.15582162855243e+001dB,1.79968059428381e+002°)
3.85478357665760e+000	(1.15582162757044e+001dB,1.79967985794965e+002°)
3.86366977054057e+000	(1.15582162658436e+001dB,1.79967911991814e+002°)
3.87257644921605e+000	(1.15582162559420e+001dB,1.79967838018535e+002°)
3.88150365990636e+000	(1.15582162459871e+001dB,1.79967763874737e+002°)
3.89045144994269e+000	(1.15582162359883e+001dB,1.79967689560026e+002°)
3.89941986676531e+000	(1.15582162259469e+001dB,1.79967615074009e+002°)
3.90840895792390e+000	(1.15582162158553e+001dB,1.79967540416291e+002°)
3.91741877107771e+000	(1.15582162057194e+001dB,1.79967465586476e+002°)
3.92644935399588e+000	(1.15582161955346e+001dB,1.79967390584167e+002°)
3.93550075455765e+000	(1.15582161853153e+001dB,1.79967315408966e+002°)
3.94457302075266e+000	(1.15582161750303e+001dB,1.79967240060475e+002°)
3.95366620068116e+000	(1.15582161647027e+001dB,1.79967164538295e+002°)
3.96278034255427e+000	(1.15582161543347e+001dB,1.79967088842025e+002°)
3.97191549469428e+000	(1.15582161439104e+001dB,1.79967012971263e+002°)
3.98107170553485e+000	(1.15582161334452e+001dB,1.79966936925608e+002°)
3.99024902362130e+000	(1.15582161229230e+001dB,1.79966860704656e+002°)
3.99944749761085e+000	(1.15582161123593e+001dB,1.79966784308003e+002°)
4.00866717627290e+000	(1.15582161017509e+001dB,1.79966707735244e+002°)
4.01790810848927e+000	(1.15582160910778e+001dB,1.79966630985974e+002°)
4.02717034325446e+000	(1.15582160803678e+001dB,1.79966554059784e+002°)
4.03645392967592e+000	(1.15582160696087e+001dB,1.79966476956268e+002°)
4.04575891697430e+000	(1.15582160587927e+001dB,1.79966399675017e+002°)
4.05508535448371e+000	(1.15582160479371e+001dB,1.79966322215620e+002°)
4.06443329165200e+000	(1.15582160370206e+001dB,1.79966244577667e+002°)
4.07380277804100e+000	(1.15582160260593e+001dB,1.79966166760747e+002°)
4.08319386332679e+000	(1.15582160150414e+001dB,1.79966088764447e+002°)
4.09260659729998e+000	(1.15582160039879e+001dB,1.79966010588354e+002°)
4.10204102986594e+000	(1.15582159928739e+001dB,1.79965932232052e+002°)
4.11149721104509e+000	(1.15582159817015e+001dB,1.79965853695126e+002°)
4.12097519097317e+000	(1.15582159704892e+001dB,1.79965774977161e+002°)
4.13047501990148e+000	(1.15582159592151e+001dB,1.79965696077739e+002°)
4.13999674819717e+000	(1.15582159478967e+001dB,1.79965616996441e+002°)
4.14954042634349e+000	(1.15582159365157e+001dB,1.79965537732848e+002°)
4.15910610494008e+000	(1.15582159250991e+001dB,1.79965458286540e+002°)
4.16869383470322e+000	(1.15582159136217e+001dB,1.79965378657096e+002°)
4.17830366646608e+000	(1.15582159020901e+001dB,1.79965298844093e+002°)
4.18793565117905e+000	(1.15582158905066e+001dB,1.79965218847109e+002°)
4.19758983990994e+000	(1.15582158788646e+001dB,1.79965138665718e+002°)
4.20726628384430e+000	(1.15582158671686e+001dB,1.79965058299497e+002°)
